key,condition,matrix_ratio
fr_eng_s_e_s_n:78_cs_hi,cs_hi,0.71875
fr_eng_s_e_s_n:79_cs_fr,cs_fr,0.875
fr_eng_s_e_s_n:79_cs_hi,cs_hi,0.8130081300813008
fr_eng_s_e_s_n:80_cs_fr,cs_fr,0.8090909090909091
fr_eng_s_e_s_n:80_cs_hi,cs_hi,0.7578125
fr_eng_s_e_s_n:81_cs_fr,cs_fr,0.8
fr_eng_s_e_s_n:81_cs_hi,cs_hi,0.7586206896551724
fr_eng_s_e_s_n:82_cs_fr,cs_fr,0.8333333333333334
fr_eng_s_e_s_n:82_cs_hi,cs_hi,0.7560975609756098
fr_eng_s_e_s_n:83_cs_fr,cs_fr,0.5737704918032787
fr_eng_s_e_s_n:83_cs_hi,cs_hi,0.7512437810945274
fr_eng_s_e_s_n:84_cs_fr,cs_fr,0.7666666666666667
fr_eng_s_e_s_n:84_cs_hi,cs_hi,0.7232142857142857
fr_eng_s_e_s_n:85_cs_fr,cs_fr,0.801980198019802
fr_eng_s_e_s_n:85_cs_hi,cs_hi,0.7734375
fr_eng_s_e_s_n:86_cs_fr,cs_fr,0.5333333333333333
fr_eng_s_e_s_n:86_cs_hi,cs_hi,0.8113207547169812
fr_eng_s_e_s_n:87_cs_fr,cs_fr,0.6984126984126984
fr_eng_s_e_s_n:87_cs_hi,cs_hi,0.77734375
fr_eng_s_e_s_n:88_cs_fr,cs_fr,0.635593220338983
fr_eng_s_e_s_n:88_cs_hi,cs_hi,0.7575757575757576
fr_eng_s_e_s_n:89_cs_fr,cs_fr,0.7595628415300546
fr_eng_s_e_s_n:89_cs_hi,cs_hi,0.7734375
fr_eng_s_e_s_n:90_cs_fr,cs_fr,0.8205128205128205
fr_eng_s_e_s_n:90_cs_hi,cs_hi,0.7524752475247525
fr_eng_s_e_s_n:91_cs_fr,cs_fr,0.7419354838709677
fr_eng_s_e_s_n:91_cs_hi,cs_hi,0.7560975609756098
fr_eng_s_e_s_n:92_cs_fr,cs_fr,0.824468085106383
fr_eng_s_e_s_n:92_cs_hi,cs_hi,0.78125
fr_eng_s_e_s_n:93_cs_fr,cs_fr,0.8035714285714286
fr_eng_s_e_s_n:93_cs_hi,cs_hi,0.7925925925925926
fr_eng_s_e_s_n:94_cs_fr,cs_fr,0.5869565217391305
fr_eng_s_e_s_n:94_cs_hi,cs_hi,0.8132530120481928
fr_eng_s_e_s_n:95_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:95_cs_hi,cs_hi,0.77734375
fr_eng_s_e_s_n:96_cs_fr,cs_fr,0.8285714285714286
fr_eng_s_e_s_n:96_cs_hi,cs_hi,0.7685185185185185
fr_eng_s_e_s_n:97_cs_fr,cs_fr,0.7222222222222222
fr_eng_s_e_s_n:97_cs_hi,cs_hi,0.7421875
fr_eng_s_e_s_n:98_cs_fr,cs_fr,0.7411764705882353
fr_eng_s_e_s_n:98_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:99_cs_fr,cs_fr,0.8888888888888888
fr_eng_s_e_s_n:99_cs_hi,cs_hi,0.7539267015706806
fr_eng_s_e_s_n:100_cs_fr,cs_fr,0.6947368421052632
fr_eng_s_e_s_n:100_cs_hi,cs_hi,0.704225352112676
fr_eng_s_e_s_n:101_cs_fr,cs_fr,0.7283950617283951
fr_eng_s_e_s_n:101_cs_hi,cs_hi,0.7833333333333333
fr_eng_s_e_s_n:102_cs_fr,cs_fr,0.6417910447761194
fr_eng_s_e_s_n:102_cs_hi,cs_hi,0.7512437810945274
fr_eng_s_e_s_n:103_cs_fr,cs_fr,0.7297297297297297
fr_eng_s_e_s_n:103_cs_hi,cs_hi,0.7796610169491526
fr_eng_s_e_s_n:104_cs_fr,cs_fr,0.5217391304347826
fr_eng_s_e_s_n:104_cs_hi,cs_hi,0.7846153846153846
fr_eng_s_e_s_n:105_cs_fr,cs_fr,0.7032258064516129
fr_eng_s_e_s_n:105_cs_hi,cs_hi,0.76953125
fr_eng_s_e_s_n:106_cs_fr,cs_fr,0.861904761904762
fr_eng_s_e_s_n:106_cs_hi,cs_hi,0.83203125
fr_eng_s_e_s_n:107_cs_fr,cs_fr,0.7272727272727273
fr_eng_s_e_s_n:107_cs_hi,cs_hi,0.7530364372469636
fr_eng_s_e_s_n:108_cs_fr,cs_fr,0.6595744680851063
fr_eng_s_e_s_n:108_cs_hi,cs_hi,0.7265625
fr_eng_s_e_s_n:109_cs_fr,cs_fr,0.5125
fr_eng_s_e_s_n:109_cs_hi,cs_hi,0.7194570135746606
fr_eng_s_e_s_n:110_cs_fr,cs_fr,0.6435643564356436
fr_eng_s_e_s_n:110_cs_hi,cs_hi,0.734375
fr_eng_s_e_s_n:111_cs_fr,cs_fr,0.6341463414634146
fr_eng_s_e_s_n:111_cs_hi,cs_hi,0.7565217391304347
fr_eng_s_e_s_n:112_cs_fr,cs_fr,0.8591549295774648
fr_eng_s_e_s_n:112_cs_hi,cs_hi,0.7865853658536586
fr_eng_s_e_s_n:113_cs_fr,cs_fr,0.7142857142857143
fr_eng_s_e_s_n:113_cs_hi,cs_hi,0.73828125
fr_eng_s_e_s_n:114_cs_fr,cs_fr,0.5714285714285714
fr_eng_s_e_s_n:114_cs_hi,cs_hi,0.6857142857142857
fr_eng_s_e_s_n:115_cs_fr,cs_fr,0.65
fr_eng_s_e_s_n:115_cs_hi,cs_hi,0.7970297029702971
fr_eng_s_e_s_n:116_cs_fr,cs_fr,0.845360824742268
fr_eng_s_e_s_n:116_cs_hi,cs_hi,0.73046875
fr_eng_s_e_s_n:117_cs_fr,cs_fr,0.8050847457627118
fr_eng_s_e_s_n:117_cs_hi,cs_hi,0.796875
fr_eng_s_e_s_n:118_cs_fr,cs_fr,0.7213114754098361
fr_eng_s_e_s_n:118_cs_hi,cs_hi,0.76171875
fr_eng_s_e_s_n:119_cs_fr,cs_fr,0.9210526315789473
fr_eng_s_e_s_n:119_cs_hi,cs_hi,0.8073394495412844
fr_eng_s_e_s_n:120_cs_fr,cs_fr,0.5595238095238095
fr_eng_s_e_s_n:120_cs_hi,cs_hi,0.6545454545454545
fr_eng_s_e_s_n:121_cs_fr,cs_fr,0.7636363636363637
fr_eng_s_e_s_n:121_cs_hi,cs_hi,0.76171875
fr_eng_s_e_s_n:122_cs_fr,cs_fr,0.7241379310344828
fr_eng_s_e_s_n:122_cs_hi,cs_hi,0.752
fr_eng_s_e_s_n:123_cs_fr,cs_fr,0.6557377049180327
fr_eng_s_e_s_n:123_cs_hi,cs_hi,0.47368421052631576
fr_eng_s_e_s_n:124_cs_fr,cs_fr,0.686046511627907
fr_eng_s_e_s_n:124_cs_hi,cs_hi,0.7578125
fr_eng_s_e_s_n:125_cs_fr,cs_fr,0.6216216216216216
fr_eng_s_e_s_n:125_cs_hi,cs_hi,0.7868852459016393
fr_eng_s_e_s_n:126_cs_fr,cs_fr,0.6417910447761194
fr_eng_s_e_s_n:126_cs_hi,cs_hi,0.7689075630252101
