key,condition,matrix_ratio
fr_eng_s_e_s_n:44_cs_hi,cs_hi,0.8991596638655462
fr_eng_s_e_s_n:45_cs_fr,cs_fr,0.6557377049180327
fr_eng_s_e_s_n:45_cs_hi,cs_hi,0.9166666666666666
fr_eng_s_e_s_n:46_cs_fr,cs_fr,0.8392857142857143
fr_eng_s_e_s_n:46_cs_hi,cs_hi,0.9139784946236559
fr_eng_s_e_s_n:47_cs_fr,cs_fr,0.569620253164557
fr_eng_s_e_s_n:47_cs_hi,cs_hi,0.7387387387387387
fr_eng_s_e_s_n:48_cs_fr,cs_fr,0.6993464052287581
fr_eng_s_e_s_n:48_cs_hi,cs_hi,0.8085106382978723
fr_eng_s_e_s_n:49_cs_fr,cs_fr,0.773109243697479
fr_eng_s_e_s_n:49_cs_hi,cs_hi,0.9036697247706422
fr_eng_s_e_s_n:50_cs_fr,cs_fr,0.5272727272727272
fr_eng_s_e_s_n:50_cs_hi,cs_hi,0.6428571428571429
fr_eng_s_e_s_n:51_cs_fr,cs_fr,0.8333333333333334
fr_eng_s_e_s_n:51_cs_hi,cs_hi,0.927536231884058
fr_eng_s_e_s_n:52_cs_fr,cs_fr,0.7380952380952381
fr_eng_s_e_s_n:52_cs_hi,cs_hi,0.9650655021834061
fr_eng_s_e_s_n:53_cs_fr,cs_fr,0.7126436781609196
fr_eng_s_e_s_n:53_cs_hi,cs_hi,0.7830188679245284
fr_eng_s_e_s_n:54_cs_fr,cs_fr,0.5714285714285714
fr_eng_s_e_s_n:54_cs_hi,cs_hi,0.926829268292683
fr_eng_s_e_s_n:55_cs_fr,cs_fr,0.7142857142857143
fr_eng_s_e_s_n:55_cs_hi,cs_hi,0.8928571428571429
fr_eng_s_e_s_n:56_cs_fr,cs_fr,0.618421052631579
fr_eng_s_e_s_n:56_cs_hi,cs_hi,0.859504132231405
fr_eng_s_e_s_n:57_cs_fr,cs_fr,0.6557377049180327
fr_eng_s_e_s_n:57_cs_hi,cs_hi,0.8978723404255319
fr_eng_s_e_s_n:58_cs_fr,cs_fr,0.6896551724137931
fr_eng_s_e_s_n:58_cs_hi,cs_hi,0.9464285714285714
fr_eng_s_e_s_n:59_cs_fr,cs_fr,0.5384615384615384
fr_eng_s_e_s_n:59_cs_hi,cs_hi,0.875
fr_eng_s_e_s_n:60_cs_fr,cs_fr,0.711340206185567
fr_eng_s_e_s_n:60_cs_hi,cs_hi,0.92578125
fr_eng_s_e_s_n:61_cs_fr,cs_fr,0.85
fr_eng_s_e_s_n:61_cs_hi,cs_hi,0.8409090909090909
fr_eng_s_e_s_n:62_cs_fr,cs_fr,0.5982142857142857
fr_eng_s_e_s_n:62_cs_hi,cs_hi,0.9540816326530612
fr_eng_s_e_s_n:63_cs_fr,cs_fr,0.5428571428571428
fr_eng_s_e_s_n:63_cs_hi,cs_hi,0.8169934640522876
fr_eng_s_e_s_n:64_cs_fr,cs_fr,0.7350427350427351
fr_eng_s_e_s_n:64_cs_hi,cs_hi,0.8554913294797688
fr_eng_s_e_s_n:65_cs_fr,cs_fr,0.3888888888888889
fr_eng_s_e_s_n:65_cs_hi,cs_hi,0.7272727272727273
fr_eng_s_e_s_n:66_cs_fr,cs_fr,0.611764705882353
fr_eng_s_e_s_n:66_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:67_cs_fr,cs_fr,0.7078651685393258
fr_eng_s_e_s_n:67_cs_hi,cs_hi,0.9624060150375939
fr_eng_s_e_s_n:68_cs_fr,cs_fr,0.8857142857142857
fr_eng_s_e_s_n:68_cs_hi,cs_hi,0.9391304347826087
fr_eng_s_e_s_n:69_cs_fr,cs_fr,0.8613861386138614
fr_eng_s_e_s_n:69_cs_hi,cs_hi,0.90625
fr_eng_s_e_s_n:70_cs_fr,cs_fr,0.6060606060606061
fr_eng_s_e_s_n:70_cs_hi,cs_hi,0.6451612903225806
fr_eng_s_e_s_n:71_cs_fr,cs_fr,0.5348837209302325
fr_eng_s_e_s_n:71_cs_hi,cs_hi,0.9651162790697675
fr_eng_s_e_s_n:72_cs_fr,cs_fr,0.6967741935483871
fr_eng_s_e_s_n:72_cs_hi,cs_hi,0.8565737051792829
fr_eng_s_e_s_n:73_cs_fr,cs_fr,0.6153846153846154
fr_eng_s_e_s_n:73_cs_hi,cs_hi,0.9148936170212766
fr_eng_s_e_s_n:74_cs_fr,cs_fr,0.5393258426966292
fr_eng_s_e_s_n:74_cs_hi,cs_hi,0.8012048192771084
fr_eng_s_e_s_n:75_cs_fr,cs_fr,0.5714285714285714
fr_eng_s_e_s_n:75_cs_hi,cs_hi,0.9342105263157895
fr_eng_s_e_s_n:76_cs_fr,cs_fr,0.5510204081632653
fr_eng_s_e_s_n:76_cs_hi,cs_hi,0.8227848101265823
fr_eng_s_e_s_n:77_cs_fr,cs_fr,0.7216494845360825
fr_eng_s_e_s_n:77_cs_hi,cs_hi,0.9235294117647059
fr_eng_s_e_s_n:78_cs_fr,cs_fr,0.7043478260869566
fr_eng_s_e_s_n:78_cs_hi,cs_hi,0.8045977011494253
fr_eng_s_e_s_n:79_cs_fr,cs_fr,0.8648648648648649
fr_eng_s_e_s_n:79_cs_hi,cs_hi,0.9482758620689655
fr_eng_s_e_s_n:80_cs_fr,cs_fr,0.8
fr_eng_s_e_s_n:80_cs_hi,cs_hi,0.9329608938547486
fr_eng_s_e_s_n:81_cs_fr,cs_fr,0.7931034482758621
fr_eng_s_e_s_n:81_cs_hi,cs_hi,0.9016393442622951
fr_eng_s_e_s_n:82_cs_fr,cs_fr,0.8125
fr_eng_s_e_s_n:82_cs_hi,cs_hi,0.9069767441860465
fr_eng_s_e_s_n:83_cs_fr,cs_fr,0.5714285714285714
fr_eng_s_e_s_n:83_cs_hi,cs_hi,0.8557692307692307
fr_eng_s_e_s_n:84_cs_fr,cs_fr,0.7666666666666667
fr_eng_s_e_s_n:84_cs_hi,cs_hi,0.8275862068965517
fr_eng_s_e_s_n:85_cs_fr,cs_fr,0.7956989247311828
fr_eng_s_e_s_n:85_cs_hi,cs_hi,0.9354838709677419
fr_eng_s_e_s_n:86_cs_fr,cs_fr,0.48148148148148145
fr_eng_s_e_s_n:86_cs_hi,cs_hi,0.9642857142857143
fr_eng_s_e_s_n:87_cs_fr,cs_fr,0.6756756756756757
fr_eng_s_e_s_n:87_cs_hi,cs_hi,0.8990825688073395
fr_eng_s_e_s_n:88_cs_fr,cs_fr,0.6272727272727273
fr_eng_s_e_s_n:88_cs_hi,cs_hi,0.8591549295774648
fr_eng_s_e_s_n:89_cs_fr,cs_fr,0.7530864197530864
fr_eng_s_e_s_n:89_cs_hi,cs_hi,0.89453125
fr_eng_s_e_s_n:90_cs_fr,cs_fr,0.8108108108108109
fr_eng_s_e_s_n:90_cs_hi,cs_hi,0.8793103448275862
fr_eng_s_e_s_n:91_cs_fr,cs_fr,0.7333333333333333
fr_eng_s_e_s_n:91_cs_hi,cs_hi,0.8297872340425532
fr_eng_s_e_s_n:92_cs_fr,cs_fr,0.8141025641025641
fr_eng_s_e_s_n:92_cs_hi,cs_hi,0.92578125
fr_eng_s_e_s_n:93_cs_fr,cs_fr,0.7708333333333334
fr_eng_s_e_s_n:93_cs_hi,cs_hi,0.9411764705882353
fr_eng_s_e_s_n:94_cs_fr,cs_fr,0.5813953488372093
fr_eng_s_e_s_n:94_cs_hi,cs_hi,0.9629629629629629
fr_eng_s_e_s_n:95_cs_fr,cs_fr,0.7435897435897436
fr_eng_s_e_s_n:95_cs_hi,cs_hi,0.9318181818181818
fr_eng_s_e_s_n:96_cs_fr,cs_fr,0.8181818181818182
fr_eng_s_e_s_n:96_cs_hi,cs_hi,0.8833333333333333
fr_eng_s_e_s_n:97_cs_fr,cs_fr,0.7079646017699115
fr_eng_s_e_s_n:97_cs_hi,cs_hi,0.7682119205298014
fr_eng_s_e_s_n:98_cs_fr,cs_fr,0.7375
fr_eng_s_e_s_n:98_cs_hi,cs_hi,0.9241379310344827
fr_eng_s_e_s_n:99_cs_fr,cs_fr,0.8870967741935484
fr_eng_s_e_s_n:99_cs_hi,cs_hi,0.91
fr_eng_s_e_s_n:100_cs_fr,cs_fr,0.6785714285714286
fr_eng_s_e_s_n:100_cs_hi,cs_hi,0.8205128205128205
fr_eng_s_e_s_n:101_cs_fr,cs_fr,0.7083333333333334
fr_eng_s_e_s_n:101_cs_hi,cs_hi,0.9666666666666667
fr_eng_s_e_s_n:102_cs_fr,cs_fr,0.6190476190476191
fr_eng_s_e_s_n:102_cs_hi,cs_hi,0.8454545454545455
fr_eng_s_e_s_n:103_cs_fr,cs_fr,0.6875
fr_eng_s_e_s_n:103_cs_hi,cs_hi,0.9047619047619048
fr_eng_s_e_s_n:104_cs_fr,cs_fr,0.5454545454545454
fr_eng_s_e_s_n:104_cs_hi,cs_hi,0.896551724137931
fr_eng_s_e_s_n:105_cs_fr,cs_fr,0.7058823529411765
fr_eng_s_e_s_n:105_cs_hi,cs_hi,0.8590308370044053
fr_eng_s_e_s_n:106_cs_fr,cs_fr,0.8540540540540541
fr_eng_s_e_s_n:106_cs_hi,cs_hi,0.98828125
fr_eng_s_e_s_n:107_cs_fr,cs_fr,0.7323943661971831
fr_eng_s_e_s_n:107_cs_hi,cs_hi,0.9076923076923077
fr_eng_s_e_s_n:108_cs_fr,cs_fr,0.6551724137931034
fr_eng_s_e_s_n:108_cs_hi,cs_hi,0.7916666666666666
fr_eng_s_e_s_n:109_cs_fr,cs_fr,0.463768115942029
fr_eng_s_e_s_n:109_cs_hi,cs_hi,0.8347107438016529
fr_eng_s_e_s_n:110_cs_fr,cs_fr,0.6195652173913043
fr_eng_s_e_s_n:110_cs_hi,cs_hi,0.8503401360544217
fr_eng_s_e_s_n:111_cs_fr,cs_fr,0.6052631578947368
fr_eng_s_e_s_n:111_cs_hi,cs_hi,0.8360655737704918
fr_eng_s_e_s_n:112_cs_fr,cs_fr,0.8448275862068966
fr_eng_s_e_s_n:112_cs_hi,cs_hi,0.927710843373494
fr_eng_s_e_s_n:113_cs_fr,cs_fr,0.7071428571428572
fr_eng_s_e_s_n:113_cs_hi,cs_hi,0.7912621359223301
fr_eng_s_e_s_n:114_cs_fr,cs_fr,0.5306122448979592
fr_eng_s_e_s_n:114_cs_hi,cs_hi,0.7125
fr_eng_s_e_s_n:115_cs_fr,cs_fr,0.6545454545454545
fr_eng_s_e_s_n:115_cs_hi,cs_hi,0.9523809523809523
fr_eng_s_e_s_n:116_cs_fr,cs_fr,0.8275862068965517
fr_eng_s_e_s_n:116_cs_hi,cs_hi,0.8571428571428571
fr_eng_s_e_s_n:117_cs_fr,cs_fr,0.78
fr_eng_s_e_s_n:117_cs_hi,cs_hi,0.989247311827957
fr_eng_s_e_s_n:118_cs_fr,cs_fr,0.7321428571428571
fr_eng_s_e_s_n:118_cs_hi,cs_hi,0.9378238341968912
fr_eng_s_e_s_n:119_cs_fr,cs_fr,0.9032258064516129
fr_eng_s_e_s_n:119_cs_hi,cs_hi,0.9629629629629629
fr_eng_s_e_s_n:120_cs_fr,cs_fr,0.5405405405405406
fr_eng_s_e_s_n:120_cs_hi,cs_hi,0.6941176470588235
fr_eng_s_e_s_n:121_cs_fr,cs_fr,0.7623762376237624
fr_eng_s_e_s_n:121_cs_hi,cs_hi,0.8490566037735849
fr_eng_s_e_s_n:122_cs_fr,cs_fr,0.7160493827160493
fr_eng_s_e_s_n:122_cs_hi,cs_hi,0.8778625954198473
fr_eng_s_e_s_n:123_cs_fr,cs_fr,0.6607142857142857
fr_eng_s_e_s_n:123_cs_hi,cs_hi,0.3888888888888889
fr_eng_s_e_s_n:124_cs_fr,cs_fr,0.6794871794871795
fr_eng_s_e_s_n:124_cs_hi,cs_hi,0.891156462585034
fr_eng_s_e_s_n:125_cs_fr,cs_fr,0.5757575757575758
fr_eng_s_e_s_n:125_cs_hi,cs_hi,0.9516129032258065
